Int,Treatment,Carbon,Concentration,Rep,Strain,CO2Accum,Expt
59,PRI,Acetate,400 uM-C,A,E-37,3605.085,1
59,PRI,Acetate,400 uM-C,B,E-37,3677.22,1
59,PRI,Acetate,400 uM-C,C,E-37,3771.111,1
59,LOM,Casamino Acids,400 uM-C,A,E-37,132.594,1
59,LOM,Casamino Acids,400 uM-C,B,E-37,344.82,1
59,LOM,Casamino Acids,400 uM-C,C,E-37,117.226,1
59,composite,Casamino Acids,400 uM-C,A,E-37,597.824,1
59,composite,Casamino Acids,400 uM-C,B,E-37,693.773,1
59,composite,Casamino Acids,400 uM-C,C,E-37,256.639,1
59,PRI,Casamino Acids,400 uM-C,A,E-37,2612.026,1
59,PRI,Casamino Acids,400 uM-C,B,E-37,2629.94,1
59,PRI,Casamino Acids,400 uM-C,C,E-37,2686.232,1
59,LOM,Coumarate,400 uM-C,A,E-37,1115.793,1
59,LOM,Coumarate,400 uM-C,B,E-37,1229.105,1
59,LOM,Coumarate,400 uM-C,C,E-37,530.255,1
59,composite,Coumarate,400 uM-C,A,E-37,1581.023,1
59,composite,Coumarate,400 uM-C,B,E-37,1578.058,1
59,composite,Coumarate,400 uM-C,C,E-37,669.668,1
59,PRI,Coumarate,400 uM-C,A,E-37,3052.863,1
59,PRI,Coumarate,400 uM-C,B,E-37,1943.22,1
59,PRI,Coumarate,400 uM-C,C,E-37,3260.856,1
60,ABM,Control_high,0 uM-C,A,E-37,285.213,1
60,ABM,Control_high,0 uM-C,B,E-37,23.98,1
60,ABM,Control_high,0 uM-C,C,E-37,206.722,1
60,NOM,Control_high,0 uM-C,A,E-37,470.39,1
60,NOM,Control_high,0 uM-C,B,E-37,347.253,1
60,NOM,Control_high,0 uM-C,C,E-37,140.036,1
60,LOM,Acetate,400 uM-C,A,E-37,257.534,1
60,LOM,Acetate,400 uM-C,B,E-37,503.766,1
60,LOM,Acetate,400 uM-C,C,E-37,489.8,1
60,composite,Acetate,400 uM-C,A,E-37,727.924,1
60,composite,Acetate,400 uM-C,B,E-37,851.019,1
60,composite,Acetate,400 uM-C,C,E-37,629.836,1
60,PRI,Acetate,400 uM-C,A,E-37,3647.635,1
60,PRI,Acetate,400 uM-C,B,E-37,3721.115,1
60,PRI,Acetate,400 uM-C,C,E-37,3815.995,1
60,LOM,Casamino Acids,400 uM-C,A,E-37,134.414,1
60,LOM,Casamino Acids,400 uM-C,B,E-37,349.64,1
60,LOM,Casamino Acids,400 uM-C,C,E-37,114.939,1
60,composite,Casamino Acids,400 uM-C,A,E-37,604.804,1
60,composite,Casamino Acids,400 uM-C,B,E-37,696.893,1
60,composite,Casamino Acids,400 uM-C,C,E-37,254.975,1
60,PRI,Casamino Acids,400 uM-C,A,E-37,2644.195,1
60,PRI,Casamino Acids,400 uM-C,B,E-37,2660.994,1
60,PRI,Casamino Acids,400 uM-C,C,E-37,2678.942,1
60,LOM,Coumarate,400 uM-C,A,E-37,1136.176,1
60,LOM,Coumarate,400 uM-C,B,E-37,1248.883,1
60,LOM,Coumarate,400 uM-C,C,E-37,524.948,1
60,composite,Coumarate,400 uM-C,A,E-37,1606.566,1
60,composite,Coumarate,400 uM-C,B,E-37,1596.136,1
60,composite,Coumarate,400 uM-C,C,E-37,664.984,1
60,PRI,Coumarate,400 uM-C,A,E-37,3094.354,1
60,PRI,Coumarate,400 uM-C,B,E-37,1941.839,1
60,PRI,Coumarate,400 uM-C,C,E-37,3309.703,1
61,ABM,Control_high,0 uM-C,A,E-37,293.124,1
61,ABM,Control_high,0 uM-C,B,E-37,27.834,1
61,ABM,Control_high,0 uM-C,C,E-37,215.245,1
61,NOM,Control_high,0 uM-C,A,E-37,470.649,1
61,NOM,Control_high,0 uM-C,B,E-37,347.014,1
61,NOM,Control_high,0 uM-C,C,E-37,140.915,1
61,LOM,Acetate,400 uM-C,A,E-37,256.804,1
61,LOM,Acetate,400 uM-C,B,E-37,508.429,1
61,LOM,Acetate,400 uM-C,C,E-37,495.766,1
61,composite,Acetate,400 uM-C,A,E-37,727.453,1
61,composite,Acetate,400 uM-C,B,E-37,855.443,1
61,composite,Acetate,400 uM-C,C,E-37,636.681,1
61,PRI,Acetate,400 uM-C,A,E-37,3689.722,1
61,PRI,Acetate,400 uM-C,B,E-37,3763.519,1
61,PRI,Acetate,400 uM-C,C,E-37,3858.751,1
61,LOM,Casamino Acids,400 uM-C,A,E-37,136.428,1
61,LOM,Casamino Acids,400 uM-C,B,E-37,349.272,1
61,LOM,Casamino Acids,400 uM-C,C,E-37,113.311,1
61,composite,Casamino Acids,400 uM-C,A,E-37,607.077,1
61,composite,Casamino Acids,400 uM-C,B,E-37,696.286,1
61,composite,Casamino Acids,400 uM-C,C,E-37,254.226,1
61,PRI,Casamino Acids,400 uM-C,A,E-37,2673.306,1
61,PRI,Casamino Acids,400 uM-C,B,E-37,2690.325,1
61,PRI,Casamino Acids,400 uM-C,C,E-37,2671.859,1
61,LOM,Coumarate,400 uM-C,A,E-37,1153.281,1
61,LOM,Coumarate,400 uM-C,B,E-37,1265.155,1
61,LOM,Coumarate,400 uM-C,C,E-37,518.613,1
61,composite,Coumarate,400 uM-C,A,E-37,1623.93,1
61,composite,Coumarate,400 uM-C,B,E-37,1612.169,1
61,composite,Coumarate,400 uM-C,C,E-37,659.528,1
61,PRI,Coumarate,400 uM-C,A,E-37,3154.488,1
61,PRI,Coumarate,400 uM-C,B,E-37,1932.727,1
61,PRI,Coumarate,400 uM-C,C,E-37,3350.257,1
62,ABM,Control_high,0 uM-C,A,E-37,302.005,1
62,ABM,Control_high,0 uM-C,B,E-37,29.245,1
62,ABM,Control_high,0 uM-C,C,E-37,220.636,1
62,NOM,Control_high,0 uM-C,A,E-37,476.594,1
62,NOM,Control_high,0 uM-C,B,E-37,345.899,1
62,NOM,Control_high,0 uM-C,C,E-37,138.803,1
62,LOM,Acetate,400 uM-C,A,E-37,256.026,1
62,LOM,Acetate,400 uM-C,B,E-37,515.193,1
62,LOM,Acetate,400 uM-C,C,E-37,490.216,1
62,composite,Acetate,400 uM-C,A,E-37,732.62,1
62,composite,Acetate,400 uM-C,B,E-37,861.092,1
62,composite,Acetate,400 uM-C,C,E-37,629.019,1
62,PRI,Acetate,400 uM-C,A,E-37,3730.367,1
62,PRI,Acetate,400 uM-C,B,E-37,3805.206,1
62,PRI,Acetate,400 uM-C,C,E-37,3885.851,1
62,LOM,Casamino Acids,400 uM-C,A,E-37,138.915,1
62,LOM,Casamino Acids,400 uM-C,B,E-37,351.28,1
62,LOM,Casamino Acids,400 uM-C,C,E-37,112.435,1
62,composite,Casamino Acids,400 uM-C,A,E-37,615.509,1
62,composite,Casamino Acids,400 uM-C,B,E-37,697.179,1
62,composite,Casamino Acids,400 uM-C,C,E-37,251.238,1
62,PRI,Casamino Acids,400 uM-C,A,E-37,2703.752,1
62,PRI,Casamino Acids,400 uM-C,B,E-37,2720.407,1
62,PRI,Casamino Acids,400 uM-C,C,E-37,2665.071,1
62,LOM,Coumarate,400 uM-C,A,E-37,1172.656,1
62,LOM,Coumarate,400 uM-C,B,E-37,1283.262,1
62,LOM,Coumarate,400 uM-C,C,E-37,512.027,1
62,composite,Coumarate,400 uM-C,A,E-37,1649.25,1
62,composite,Coumarate,400 uM-C,B,E-37,1629.161,1
62,composite,Coumarate,400 uM-C,C,E-37,650.83,1
62,PRI,Coumarate,400 uM-C,A,E-37,3200.681,1
62,PRI,Coumarate,400 uM-C,B,E-37,1922.612,1
62,PRI,Coumarate,400 uM-C,C,E-37,3396.502,1
63,ABM,Control_high,0 uM-C,A,E-37,306.581,1
63,ABM,Control_high,0 uM-C,B,E-37,34.212,1
63,ABM,Control_high,0 uM-C,C,E-37,227.093,1
63,NOM,Control_high,0 uM-C,A,E-37,479.021,1
63,NOM,Control_high,0 uM-C,B,E-37,346.936,1
63,NOM,Control_high,0 uM-C,C,E-37,140.387,1
63,LOM,Acetate,400 uM-C,A,E-37,258.073,1
63,LOM,Acetate,400 uM-C,B,E-37,519.764,1
63,LOM,Acetate,400 uM-C,C,E-37,490.463,1
63,composite,Acetate,400 uM-C,A,E-37,737.094,1
63,composite,Acetate,400 uM-C,B,E-37,866.7,1
63,composite,Acetate,400 uM-C,C,E-37,630.85,1
63,PRI,Acetate,400 uM-C,A,E-37,3772.086,1
63,PRI,Acetate,400 uM-C,B,E-37,3846.329,1
63,PRI,Acetate,400 uM-C,C,E-37,3941.613,1
63,LOM,Casamino Acids,400 uM-C,A,E-37,139.499,1
63,LOM,Casamino Acids,400 uM-C,B,E-37,352.472,1
63,LOM,Casamino Acids,400 uM-C,C,E-37,112.227,1
63,composite,Casamino Acids,400 uM-C,A,E-37,618.52,1
63,composite,Casamino Acids,400 uM-C,B,E-37,699.408,1
63,composite,Casamino Acids,400 uM-C,C,E-37,252.614,1
63,PRI,Casamino Acids,400 uM-C,A,E-37,2731.976,1
63,PRI,Casamino Acids,400 uM-C,B,E-37,2749.535,1
63,PRI,Casamino Acids,400 uM-C,C,E-37,2660.125,1
63,LOM,Coumarate,400 uM-C,A,E-37,1188.704,1
63,LOM,Coumarate,400 uM-C,B,E-37,1299.618,1
63,LOM,Coumarate,400 uM-C,C,E-37,506.843,1
63,composite,Coumarate,400 uM-C,A,E-37,1667.725,1
63,composite,Coumarate,400 uM-C,B,E-37,1646.554,1
63,composite,Coumarate,400 uM-C,C,E-37,647.23,1
63,PRI,Coumarate,400 uM-C,A,E-37,3226.568,1
63,PRI,Coumarate,400 uM-C,B,E-37,1925.118,1
63,PRI,Coumarate,400 uM-C,C,E-37,3438.857,1
64,ABM,Control_high,0 uM-C,A,E-37,313,1
64,ABM,Control_high,0 uM-C,B,E-37,43.894,1
64,ABM,Control_high,0 uM-C,C,E-37,235.593,1
64,NOM,Control_high,0 uM-C,A,E-37,478.238,1
64,NOM,Control_high,0 uM-C,B,E-37,346.181,1
64,NOM,Control_high,0 uM-C,C,E-37,138.628,1
64,LOM,Acetate,400 uM-C,A,E-37,256.436,1
64,LOM,Acetate,400 uM-C,B,E-37,521.793,1
64,LOM,Acetate,400 uM-C,C,E-37,488.091,1
64,composite,Acetate,400 uM-C,A,E-37,734.674,1
64,composite,Acetate,400 uM-C,B,E-37,867.974,1
64,composite,Acetate,400 uM-C,C,E-37,626.719,1
64,PRI,Acetate,400 uM-C,A,E-37,3808.713,1
64,PRI,Acetate,400 uM-C,B,E-37,3882.592,1
64,PRI,Acetate,400 uM-C,C,E-37,3986.63,1
64,LOM,Casamino Acids,400 uM-C,A,E-37,133.328,1
64,LOM,Casamino Acids,400 uM-C,B,E-37,351.821,1
64,LOM,Casamino Acids,400 uM-C,C,E-37,110.847,1
64,composite,Casamino Acids,400 uM-C,A,E-37,611.566,1
64,composite,Casamino Acids,400 uM-C,B,E-37,698.002,1
64,composite,Casamino Acids,400 uM-C,C,E-37,249.475,1
64,PRI,Casamino Acids,400 uM-C,A,E-37,2756.108,1
64,PRI,Casamino Acids,400 uM-C,B,E-37,2775.242,1
64,PRI,Casamino Acids,400 uM-C,C,E-37,2653.148,1
64,LOM,Coumarate,400 uM-C,A,E-37,1202.711,1
64,LOM,Coumarate,400 uM-C,B,E-37,1313.516,1
64,LOM,Coumarate,400 uM-C,C,E-37,498.523,1
64,composite,Coumarate,400 uM-C,A,E-37,1680.949,1
64,composite,Coumarate,400 uM-C,B,E-37,1659.697,1
64,composite,Coumarate,400 uM-C,C,E-37,637.151,1
64,PRI,Coumarate,400 uM-C,A,E-37,3294.667,1
64,PRI,Coumarate,400 uM-C,B,E-37,1912.661,1
64,PRI,Coumarate,400 uM-C,C,E-37,3473.951,1
65,ABM,Control_high,0 uM-C,A,E-37,317.907,1
65,ABM,Control_high,0 uM-C,B,E-37,50.11,1
65,ABM,Control_high,0 uM-C,C,E-37,241.532,1
65,NOM,Control_high,0 uM-C,A,E-37,479.996,1
65,NOM,Control_high,0 uM-C,B,E-37,347.311,1
65,NOM,Control_high,0 uM-C,C,E-37,138.744,1
65,LOM,Acetate,400 uM-C,A,E-37,256.341,1
65,LOM,Acetate,400 uM-C,B,E-37,525.073,1
65,LOM,Acetate,400 uM-C,C,E-37,488.196,1
65,composite,Acetate,400 uM-C,A,E-37,736.337,1
65,composite,Acetate,400 uM-C,B,E-37,872.384,1
65,composite,Acetate,400 uM-C,C,E-37,626.94,1
65,PRI,Acetate,400 uM-C,A,E-37,3847.038,1
65,PRI,Acetate,400 uM-C,B,E-37,3919.853,1
65,PRI,Acetate,400 uM-C,C,E-37,4030.851,1
65,LOM,Casamino Acids,400 uM-C,A,E-37,132.098,1
65,LOM,Casamino Acids,400 uM-C,B,E-37,352.02,1
65,LOM,Casamino Acids,400 uM-C,C,E-37,112.114,1
65,composite,Casamino Acids,400 uM-C,A,E-37,612.094,1
65,composite,Casamino Acids,400 uM-C,B,E-37,699.331,1
65,composite,Casamino Acids,400 uM-C,C,E-37,250.858,1
65,PRI,Casamino Acids,400 uM-C,A,E-37,2781.782,1
65,PRI,Casamino Acids,400 uM-C,B,E-37,2801.673,1
65,PRI,Casamino Acids,400 uM-C,C,E-37,2650,1
65,LOM,Coumarate,400 uM-C,A,E-37,1217.341,1
65,LOM,Coumarate,400 uM-C,B,E-37,1329.309,1
65,LOM,Coumarate,400 uM-C,C,E-37,496.069,1
65,composite,Coumarate,400 uM-C,A,E-37,1697.337,1
65,composite,Coumarate,400 uM-C,B,E-37,1676.62,1
65,composite,Coumarate,400 uM-C,C,E-37,634.813,1
65,PRI,Coumarate,400 uM-C,A,E-37,3328.161,1
65,PRI,Coumarate,400 uM-C,B,E-37,1904.298,1
65,PRI,Coumarate,400 uM-C,C,E-37,3519.392,1
66,ABM,Control_high,0 uM-C,A,E-37,323.233,1
66,ABM,Control_high,0 uM-C,B,E-37,55.311,1
66,ABM,Control_high,0 uM-C,C,E-37,246.169,1
66,NOM,Control_high,0 uM-C,A,E-37,484.97,1
66,NOM,Control_high,0 uM-C,B,E-37,349.822,1
66,NOM,Control_high,0 uM-C,C,E-37,137.61,1
66,LOM,Acetate,400 uM-C,A,E-37,257.769,1
66,LOM,Acetate,400 uM-C,B,E-37,531.01,1
66,LOM,Acetate,400 uM-C,C,E-37,489.285,1
66,composite,Acetate,400 uM-C,A,E-37,742.739,1
66,composite,Acetate,400 uM-C,B,E-37,880.832,1
66,composite,Acetate,400 uM-C,C,E-37,626.895,1
66,PRI,Acetate,400 uM-C,A,E-37,3885.448,1
66,PRI,Acetate,400 uM-C,B,E-37,3957.962,1
66,PRI,Acetate,400 uM-C,C,E-37,4073.48,1
66,LOM,Casamino Acids,400 uM-C,A,E-37,130.984,1
66,LOM,Casamino Acids,400 uM-C,B,E-37,353.226,1
66,LOM,Casamino Acids,400 uM-C,C,E-37,111.149,1
66,composite,Casamino Acids,400 uM-C,A,E-37,615.954,1
66,composite,Casamino Acids,400 uM-C,B,E-37,703.048,1
66,composite,Casamino Acids,400 uM-C,C,E-37,248.759,1
66,PRI,Casamino Acids,400 uM-C,A,E-37,2808.237,1
66,PRI,Casamino Acids,400 uM-C,B,E-37,2827.534,1
66,PRI,Casamino Acids,400 uM-C,C,E-37,2644.536,1
66,LOM,Coumarate,400 uM-C,A,E-37,1233.938,1
66,LOM,Coumarate,400 uM-C,B,E-37,1344.378,1
66,LOM,Coumarate,400 uM-C,C,E-37,487.509,1
66,composite,Coumarate,400 uM-C,A,E-37,1718.908,1
66,composite,Coumarate,400 uM-C,B,E-37,1694.2,1
66,composite,Coumarate,400 uM-C,C,E-37,625.119,1
66,PRI,Coumarate,400 uM-C,A,E-37,3386.71,1
66,PRI,Coumarate,400 uM-C,B,E-37,1892.411,1
66,PRI,Coumarate,400 uM-C,C,E-37,3560.03,1
0,ABM,Control_low,0 uM-C,A,E-37,0,2
0,ABM,Control_low,0 uM-C,B,E-37,0,2
0,ABM,Control_low,0 uM-C,C,E-37,0,2
0,NOM,Control_low,0 uM-C,A,E-37,0,2
0,NOM,Control_low,0 uM-C,B,E-37,0,2
0,NOM,Control_low,0 uM-C,C,E-37,0,2
0,LOM,Casamino Acids,40 uM-C,A,E-37,0,2
0,LOM,Casamino Acids,40 uM-C,B,E-37,0,2
0,LOM,Casamino Acids,40 uM-C,C,E-37,0,2
0,PRI,Casamino Acids,40 uM-C,A,E-37,0,2
0,PRI,Casamino Acids,40 uM-C,B,E-37,0,2
0,PRI,Casamino Acids,40 uM-C,C,E-37,0,2
0,LOM,Casamino Acids,4 uM-C,A,E-37,0,2
0,LOM,Casamino Acids,4 uM-C,B,E-37,0,2
0,LOM,Casamino Acids,4 uM-C,C,E-37,0,2
0,PRI,Casamino Acids,4 uM-C,A,E-37,0,2
0,PRI,Casamino Acids,4 uM-C,B,E-37,0,2
0,PRI,Casamino Acids,4 uM-C,C,E-37,0,2
0,LOM,Casamino Acids,1 uM-C,A,E-37,0,2
0,LOM,Casamino Acids,1 uM-C,B,E-37,0,2
0,LOM,Casamino Acids,1 uM-C,C,E-37,0,2
0,PRI,Casamino Acids,1 uM-C,A,E-37,0,2
0,PRI,Casamino Acids,1 uM-C,B,E-37,0,2
0,PRI,Casamino Acids,1 uM-C,C,E-37,0,2
1,ABM,Control_low,0 uM-C,A,E-37,-5.483,2
1,ABM,Control_low,0 uM-C,B,E-37,-3.56,2
1,ABM,Control_low,0 uM-C,C,E-37,-5.296,2
1,NOM,Control_low,0 uM-C,A,E-37,3.847,2
1,NOM,Control_low,0 uM-C,B,E-37,0.79,2
1,NOM,Control_low,0 uM-C,C,E-37,0.371,2
1,LOM,Casamino Acids,40 uM-C,A,E-37,-0.664,2
1,LOM,Casamino Acids,40 uM-C,B,E-37,0.242,2
1,LOM,Casamino Acids,40 uM-C,C,E-37,1.602,2
1,composite,Casamino Acids,40 uM-C,A,E-37,3.183,2
1,composite,Casamino Acids,40 uM-C,B,E-37,1.032,2
1,composite,Casamino Acids,40 uM-C,C,E-37,1.973,2
1,PRI,Casamino Acids,40 uM-C,A,E-37,3.367,2
1,PRI,Casamino Acids,40 uM-C,B,E-37,1.739,2
1,PRI,Casamino Acids,40 uM-C,C,E-37,6.16,2
1,LOM,Casamino Acids,4 uM-C,A,E-37,0.899,2
1,LOM,Casamino Acids,4 uM-C,B,E-37,3.014,2
1,LOM,Casamino Acids,4 uM-C,C,E-37,-1.034,2
1,composite,Casamino Acids,4 uM-C,A,E-37,4.746,2
1,composite,Casamino Acids,4 uM-C,B,E-37,3.804,2
1,composite,Casamino Acids,4 uM-C,C,E-37,-0.663,2
1,PRI,Casamino Acids,4 uM-C,A,E-37,-0.312,2
1,PRI,Casamino Acids,4 uM-C,B,E-37,1.427,2
1,PRI,Casamino Acids,4 uM-C,C,E-37,2.709,2
1,LOM,Casamino Acids,1 uM-C,A,E-37,-0.098,2
1,LOM,Casamino Acids,1 uM-C,B,E-37,2.218,2
1,LOM,Casamino Acids,1 uM-C,C,E-37,0.928,2
1,composite,Casamino Acids,1 uM-C,A,E-37,3.749,2
1,composite,Casamino Acids,1 uM-C,B,E-37,3.008,2
1,composite,Casamino Acids,1 uM-C,C,E-37,1.299,2
1,PRI,Casamino Acids,1 uM-C,A,E-37,1.727,2
1,PRI,Casamino Acids,1 uM-C,B,E-37,3.996,2
1,PRI,Casamino Acids,1 uM-C,C,E-37,2.712,2
2,ABM,Control_low,0 uM-C,A,E-37,-8.857,2
2,ABM,Control_low,0 uM-C,B,E-37,-8.145,2
2,ABM,Control_low,0 uM-C,C,E-37,-8.773,2
2,NOM,Control_low,0 uM-C,A,E-37,8.412,2
2,NOM,Control_low,0 uM-C,B,E-37,2.704,2
2,NOM,Control_low,0 uM-C,C,E-37,2.147,2
2,LOM,Casamino Acids,40 uM-C,A,E-37,-2.686,2
2,LOM,Casamino Acids,40 uM-C,B,E-37,1.187,2
2,LOM,Casamino Acids,40 uM-C,C,E-37,3.032,2
2,composite,Casamino Acids,40 uM-C,A,E-37,5.726,2
2,composite,Casamino Acids,40 uM-C,B,E-37,3.891,2
2,composite,Casamino Acids,40 uM-C,C,E-37,5.179,2
2,PRI,Casamino Acids,40 uM-C,A,E-37,5.169,2
2,PRI,Casamino Acids,40 uM-C,B,E-37,2.203,2
2,PRI,Casamino Acids,40 uM-C,C,E-37,9.749,2
2,LOM,Casamino Acids,4 uM-C,A,E-37,3.225,2
2,LOM,Casamino Acids,4 uM-C,B,E-37,3.33,2
2,LOM,Casamino Acids,4 uM-C,C,E-37,-4.205,2
2,composite,Casamino Acids,4 uM-C,A,E-37,11.637,2
2,composite,Casamino Acids,4 uM-C,B,E-37,6.034,2
2,composite,Casamino Acids,4 uM-C,C,E-37,-2.058,2
2,PRI,Casamino Acids,4 uM-C,A,E-37,-0.164,2
2,PRI,Casamino Acids,4 uM-C,B,E-37,2.128,2
2,PRI,Casamino Acids,4 uM-C,C,E-37,5.001,2
2,LOM,Casamino Acids,1 uM-C,A,E-37,0.618,2
2,LOM,Casamino Acids,1 uM-C,B,E-37,3.949,2
2,LOM,Casamino Acids,1 uM-C,C,E-37,1.08,2
2,composite,Casamino Acids,1 uM-C,A,E-37,9.03,2
2,composite,Casamino Acids,1 uM-C,B,E-37,6.653,2
2,composite,Casamino Acids,1 uM-C,C,E-37,3.227,2
2,PRI,Casamino Acids,1 uM-C,A,E-37,5.675,2
2,PRI,Casamino Acids,1 uM-C,B,E-37,5.457,2
2,PRI,Casamino Acids,1 uM-C,C,E-37,6.276,2
3,ABM,Control_low,0 uM-C,A,E-37,-10.867,2
3,ABM,Control_low,0 uM-C,B,E-37,-10.672,2
3,ABM,Control_low,0 uM-C,C,E-37,-12.156,2
3,NOM,Control_low,0 uM-C,A,E-37,10.653,2
3,NOM,Control_low,0 uM-C,B,E-37,2.919,2
3,NOM,Control_low,0 uM-C,C,E-37,2.56,2
3,LOM,Casamino Acids,40 uM-C,A,E-37,-5.666,2
3,LOM,Casamino Acids,40 uM-C,B,E-37,0.389,2
3,LOM,Casamino Acids,40 uM-C,C,E-37,3.475,2
3,composite,Casamino Acids,40 uM-C,A,E-37,4.987,2
3,composite,Casamino Acids,40 uM-C,B,E-37,3.308,2
3,composite,Casamino Acids,40 uM-C,C,E-37,6.035,2
3,PRI,Casamino Acids,40 uM-C,A,E-37,5.431,2
3,PRI,Casamino Acids,40 uM-C,B,E-37,0.168,2
3,PRI,Casamino Acids,40 uM-C,C,E-37,6.934,2
3,LOM,Casamino Acids,4 uM-C,A,E-37,2.744,2
3,LOM,Casamino Acids,4 uM-C,B,E-37,1.687,2
3,LOM,Casamino Acids,4 uM-C,C,E-37,-8.645,2
3,composite,Casamino Acids,4 uM-C,A,E-37,13.397,2
3,composite,Casamino Acids,4 uM-C,B,E-37,4.606,2
3,composite,Casamino Acids,4 uM-C,C,E-37,-6.085,2
3,PRI,Casamino Acids,4 uM-C,A,E-37,-0.906,2
3,PRI,Casamino Acids,4 uM-C,B,E-37,1.26,2
3,PRI,Casamino Acids,4 uM-C,C,E-37,3.325,2
3,LOM,Casamino Acids,1 uM-C,A,E-37,-1.359,2
3,LOM,Casamino Acids,1 uM-C,B,E-37,3.597,2
3,LOM,Casamino Acids,1 uM-C,C,E-37,-0.621,2
3,composite,Casamino Acids,1 uM-C,A,E-37,9.294,2
3,composite,Casamino Acids,1 uM-C,B,E-37,6.516,2
3,composite,Casamino Acids,1 uM-C,C,E-37,1.939,2
3,PRI,Casamino Acids,1 uM-C,A,E-37,6.545,2
3,PRI,Casamino Acids,1 uM-C,B,E-37,6.869,2
3,PRI,Casamino Acids,1 uM-C,C,E-37,7.523,2
4,ABM,Control_low,0 uM-C,A,E-37,-15.614,2
4,ABM,Control_low,0 uM-C,B,E-37,-15.656,2
4,ABM,Control_low,0 uM-C,C,E-37,-15.837,2
4,NOM,Control_low,0 uM-C,A,E-37,15.195,2
4,NOM,Control_low,0 uM-C,B,E-37,4.151,2
4,NOM,Control_low,0 uM-C,C,E-37,4.495,2
4,LOM,Casamino Acids,40 uM-C,A,E-37,-7.366,2
4,LOM,Casamino Acids,40 uM-C,B,E-37,0.355,2
4,LOM,Casamino Acids,40 uM-C,C,E-37,4.105,2
4,composite,Casamino Acids,40 uM-C,A,E-37,7.829,2
4,composite,Casamino Acids,40 uM-C,B,E-37,4.506,2
4,composite,Casamino Acids,40 uM-C,C,E-37,8.6,2
4,PRI,Casamino Acids,40 uM-C,A,E-37,7.629,2
4,PRI,Casamino Acids,40 uM-C,B,E-37,0.196,2
4,PRI,Casamino Acids,40 uM-C,C,E-37,8.714,2
4,LOM,Casamino Acids,4 uM-C,A,E-37,2.025,2
4,LOM,Casamino Acids,4 uM-C,B,E-37,6.588,2
4,LOM,Casamino Acids,4 uM-C,C,E-37,-12.551,2
4,composite,Casamino Acids,4 uM-C,A,E-37,17.22,2
4,composite,Casamino Acids,4 uM-C,B,E-37,10.739,2
4,composite,Casamino Acids,4 uM-C,C,E-37,-8.056,2
4,PRI,Casamino Acids,4 uM-C,A,E-37,-0.165,2
4,PRI,Casamino Acids,4 uM-C,B,E-37,2.284,2
4,PRI,Casamino Acids,4 uM-C,C,E-37,5.249,2
4,LOM,Casamino Acids,1 uM-C,A,E-37,-1.986,2
4,LOM,Casamino Acids,1 uM-C,B,E-37,4.903,2
4,LOM,Casamino Acids,1 uM-C,C,E-37,-0.777,2
4,composite,Casamino Acids,1 uM-C,A,E-37,13.209,2
4,composite,Casamino Acids,1 uM-C,B,E-37,9.054,2
4,composite,Casamino Acids,1 uM-C,C,E-37,3.718,2
4,PRI,Casamino Acids,1 uM-C,A,E-37,9.293,2
4,PRI,Casamino Acids,1 uM-C,B,E-37,9.099,2
4,PRI,Casamino Acids,1 uM-C,C,E-37,12.583,2
5,ABM,Control_low,0 uM-C,A,E-37,-19.254,2
5,ABM,Control_low,0 uM-C,B,E-37,-20.382,2
5,ABM,Control_low,0 uM-C,C,E-37,-18.239,2
5,NOM,Control_low,0 uM-C,A,E-37,17.98,2
5,NOM,Control_low,0 uM-C,B,E-37,5.431,2
5,NOM,Control_low,0 uM-C,C,E-37,3.784,2
5,LOM,Casamino Acids,40 uM-C,A,E-37,-10.769,2
5,LOM,Casamino Acids,40 uM-C,B,E-37,-1.907,2
5,LOM,Casamino Acids,40 uM-C,C,E-37,2.813,2
5,composite,Casamino Acids,40 uM-C,A,E-37,7.211,2
5,composite,Casamino Acids,40 uM-C,B,E-37,3.524,2
5,composite,Casamino Acids,40 uM-C,C,E-37,6.597,2
5,PRI,Casamino Acids,40 uM-C,A,E-37,7.131,2
5,PRI,Casamino Acids,40 uM-C,B,E-37,-0.854,2
5,PRI,Casamino Acids,40 uM-C,C,E-37,9.042,2
5,LOM,Casamino Acids,4 uM-C,A,E-37,-0.345,2
5,LOM,Casamino Acids,4 uM-C,B,E-37,6.463,2
5,LOM,Casamino Acids,4 uM-C,C,E-37,-16.112,2
5,composite,Casamino Acids,4 uM-C,A,E-37,17.635,2
5,composite,Casamino Acids,4 uM-C,B,E-37,11.894,2
5,composite,Casamino Acids,4 uM-C,C,E-37,-12.328,2
5,PRI,Casamino Acids,4 uM-C,A,E-37,-0.947,2
5,PRI,Casamino Acids,4 uM-C,B,E-37,1.734,2
5,PRI,Casamino Acids,4 uM-C,C,E-37,5.118,2
5,LOM,Casamino Acids,1 uM-C,A,E-37,-3.024,2
5,LOM,Casamino Acids,1 uM-C,B,E-37,4.978,2
5,LOM,Casamino Acids,1 uM-C,C,E-37,-2.361,2
5,composite,Casamino Acids,1 uM-C,A,E-37,14.956,2
5,composite,Casamino Acids,1 uM-C,B,E-37,10.409,2
5,composite,Casamino Acids,1 uM-C,C,E-37,1.423,2
5,PRI,Casamino Acids,1 uM-C,A,E-37,10.433,2
5,PRI,Casamino Acids,1 uM-C,B,E-37,8.961,2
5,PRI,Casamino Acids,1 uM-C,C,E-37,14.938,2
