Day,Treatment,Carbon,Concentration,Rep,Strain,Count,Sum,,
0,ABM,Coumarate,40,D,SE45,100,7200,,
0,ABM,Coumarate,40,D,Y4I,800,7200,,
0,ABM,Coumarate,40,E,EE-36,100,7700,,
0,ABM,Coumarate,40,E,E-37,2300,7700,,
0,ABM,Coumarate,40,E,ISM,300,7700,,
0,ABM,Coumarate,40,E,NAS-14.1,3700,7700,,
0,ABM,Coumarate,40,E,SE45,400,7700,,
0,ABM,Coumarate,40,E,Y4I,900,7700,,
0,NOM,Coumarate,40,A,EE-36,0,8800,,
0,NOM,Coumarate,40,A,E-37,3800,8800,,
0,NOM,Coumarate,40,A,ISM,200,8800,,
0,NOM,Coumarate,40,A,NAS-14.1,3400,8800,,
0,NOM,Coumarate,40,A,SE45,400,8800,,
0,NOM,Coumarate,40,A,Y4I,1000,8800,,
0,NOM,Coumarate,40,B,EE-36,100,7700,,
0,NOM,Coumarate,40,B,E-37,3200,7700,,
0,NOM,Coumarate,40,B,ISM,300,7700,,
0,NOM,Coumarate,40,B,NAS-14.1,3100,7700,,
0,NOM,Coumarate,40,B,SE45,300,7700,,
0,NOM,Coumarate,40,B,Y4I,700,7700,,
0,NOM,Coumarate,40,C,EE-36,200,8100,,
0,NOM,Coumarate,40,C,E-37,2800,8100,,
0,NOM,Coumarate,40,C,ISM,600,8100,,
0,NOM,Coumarate,40,C,NAS-14.1,3200,8100,,
0,NOM,Coumarate,40,C,SE45,500,8100,,
0,NOM,Coumarate,40,C,Y4I,800,8100,,
0,NOM,Coumarate,40,D,EE-36,0,8700,,
0,NOM,Coumarate,40,D,E-37,3000,8700,,
0,NOM,Coumarate,40,D,ISM,1100,8700,,
0,NOM,Coumarate,40,D,NAS-14.1,3700,8700,,
0,NOM,Coumarate,40,D,SE45,300,8700,,
0,NOM,Coumarate,40,D,Y4I,600,8700,,
0,LOM,Coumarate,400,A,EE-36,0,5800,,
0,LOM,Coumarate,400,A,E-37,2500,5800,,
0,LOM,Coumarate,400,A,ISM,100,5800,,
0,LOM,Coumarate,400,A,NAS-14.1,2200,5800,,
0,LOM,Coumarate,400,A,SE45,400,5800,,
0,LOM,Coumarate,400,A,Y4I,600,5800,,
0,LOM,Coumarate,400,B,EE-36,0,7500,,
0,LOM,Coumarate,400,B,E-37,2100,7500,,
0,LOM,Coumarate,400,B,ISM,300,7500,,
0,LOM,Coumarate,400,B,NAS-14.1,4000,7500,,
0,LOM,Coumarate,400,B,SE45,0,7500,,
0,LOM,Coumarate,400,B,Y4I,1100,7500,,
0,LOM,Coumarate,400,C,EE-36,100,7800,,
0,LOM,Coumarate,400,C,E-37,2800,7800,,
0,LOM,Coumarate,400,C,ISM,300,7800,,
0,LOM,Coumarate,400,C,NAS-14.1,2600,7800,,
0,LOM,Coumarate,400,C,SE45,100,7800,,
0,LOM,Coumarate,400,C,Y4I,1900,7800,,
0,LOM,Coumarate,400,D,EE-36,200,7500,,
0,LOM,Coumarate,400,D,E-37,2800,7500,,
0,LOM,Coumarate,400,D,ISM,200,7500,,
0,LOM,Coumarate,400,D,NAS-14.1,3300,7500,,
0,LOM,Coumarate,400,D,SE45,100,7500,,
0,LOM,Coumarate,400,D,Y4I,900,7500,,
0,LOM,Coumarate,400,E,EE-36,100,6200,,
0,LOM,Coumarate,400,E,E-37,1900,6200,,
0,LOM,Coumarate,400,E,ISM,100,6200,,
0,LOM,Coumarate,400,E,NAS-14.1,3000,6200,,
0,LOM,Coumarate,400,E,SE45,0,6200,,
0,LOM,Coumarate,400,E,Y4I,1100,6200,,
0,PRI,Coumarate,400,A,EE-36,200,5600,,
0,PRI,Coumarate,400,A,E-37,2400,5600,,
0,PRI,Coumarate,400,A,ISM,200,5600,,
0,PRI,Coumarate,400,A,NAS-14.1,2100,5600,,
0,PRI,Coumarate,400,A,SE45,200,5600,,
0,PRI,Coumarate,400,A,Y4I,500,5600,,
0,PRI,Coumarate,400,B,EE-36,200,8000,,
0,PRI,Coumarate,400,B,E-37,2700,8000,,
0,PRI,Coumarate,400,B,ISM,0,8000,,
0,PRI,Coumarate,400,B,NAS-14.1,4100,8000,,
0,PRI,Coumarate,400,B,SE45,300,8000,,
0,PRI,Coumarate,400,B,Y4I,700,8000,,
0,PRI,Coumarate,400,C,EE-36,200,7500,,
0,PRI,Coumarate,400,C,E-37,1900,7500,,
0,PRI,Coumarate,400,C,ISM,100,7500,,
0,PRI,Coumarate,400,C,NAS-14.1,3900,7500,,
0,PRI,Coumarate,400,C,SE45,200,7500,,
0,PRI,Coumarate,400,C,Y4I,1200,7500,,
0,PRI,Coumarate,400,D,EE-36,0,7300,,
0,PRI,Coumarate,400,D,E-37,2900,7300,,
0,PRI,Coumarate,400,D,ISM,300,7300,,
0,PRI,Coumarate,400,D,NAS-14.1,3100,7300,,
0,PRI,Coumarate,400,D,SE45,300,7300,,
0,PRI,Coumarate,400,D,Y4I,700,7300,,
0,PRI,Coumarate,400,E,EE-36,0,6600,,
0,PRI,Coumarate,400,E,E-37,3400,6600,,
0,PRI,Coumarate,400,E,ISM,0,6600,,
0,PRI,Coumarate,400,E,NAS-14.1,2000,6600,,
0,PRI,Coumarate,400,E,SE45,300,6600,,
0,PRI,Coumarate,400,E,Y4I,900,6600,,
0,ABM,Coumarate,400,B,EE-36,0,6700,,
0,ABM,Coumarate,400,B,E-37,2100,6700,,
0,ABM,Coumarate,400,B,ISM,300,6700,,
0,ABM,Coumarate,400,B,NAS-14.1,3800,6700,,
0,ABM,Coumarate,400,B,SE45,0,6700,,
0,ABM,Coumarate,400,B,Y4I,500,6700,,
0,ABM,Coumarate,400,C,EE-36,100,7700,,
0,ABM,Coumarate,400,C,E-37,2200,7700,,
0,ABM,Coumarate,400,C,ISM,200,7700,,
0,ABM,Coumarate,400,C,NAS-14.1,4500,7700,,
0,ABM,Coumarate,400,C,SE45,300,7700,,
0,ABM,Coumarate,400,C,Y4I,400,7700,,
0,ABM,Coumarate,400,D,EE-36,0,7200,,
0,ABM,Coumarate,400,D,E-37,2200,7200,,
0,ABM,Coumarate,400,D,ISM,200,7200,,
0,ABM,Coumarate,400,D,NAS-14.1,3900,7200,,
0,ABM,Coumarate,400,D,SE45,100,7200,,
0,ABM,Coumarate,400,D,Y4I,800,7200,,
0,ABM,Coumarate,400,E,EE-36,100,7700,,
0,ABM,Coumarate,400,E,E-37,2300,7700,,
0,ABM,Coumarate,400,E,ISM,300,7700,,
0,ABM,Coumarate,400,E,NAS-14.1,3700,7700,,
0,ABM,Coumarate,400,E,SE45,400,7700,,
0,ABM,Coumarate,400,E,Y4I,900,7700,,
0,NOM,Coumarate,400,A,EE-36,0,8800,,
0,NOM,Coumarate,400,A,E-37,3800,8800,,
0,NOM,Coumarate,400,A,ISM,200,8800,,
0,NOM,Coumarate,400,A,NAS-14.1,3400,8800,,
0,NOM,Coumarate,400,A,SE45,400,8800,,
0,NOM,Coumarate,400,A,Y4I,1000,8800,,
0,NOM,Coumarate,400,B,EE-36,100,7700,,
0,NOM,Coumarate,400,B,E-37,3200,7700,,
0,NOM,Coumarate,400,B,ISM,300,7700,,
0,NOM,Coumarate,400,B,NAS-14.1,3100,7700,,
0,NOM,Coumarate,400,B,SE45,300,7700,,
0,NOM,Coumarate,400,B,Y4I,700,7700,,
0,NOM,Coumarate,400,C,EE-36,200,8100,,
0,NOM,Coumarate,400,C,E-37,2800,8100,,
0,NOM,Coumarate,400,C,ISM,600,8100,,
0,NOM,Coumarate,400,C,NAS-14.1,3200,8100,,
0,NOM,Coumarate,400,C,SE45,500,8100,,
0,NOM,Coumarate,400,C,Y4I,800,8100,,
0,NOM,Coumarate,400,D,EE-36,0,8700,,
0,NOM,Coumarate,400,D,E-37,3000,8700,,
0,NOM,Coumarate,400,D,ISM,1100,8700,,
0,NOM,Coumarate,400,D,NAS-14.1,3700,8700,,
0,NOM,Coumarate,400,D,SE45,300,8700,,
0,NOM,Coumarate,400,D,Y4I,600,8700,,
0,LOM,Casamino Acids,4,A,EE-36,100,8100,,
0,LOM,Casamino Acids,4,A,E-37,2800,8100,,
0,LOM,Casamino Acids,4,A,ISM,400,8100,,
0,LOM,Casamino Acids,4,A,NAS-14.1,4000,8100,,
0,LOM,Casamino Acids,4,A,SE45,0,8100,,
0,LOM,Casamino Acids,4,A,Y4I,800,8100,,
0,LOM,Casamino Acids,4,B,EE-36,100,6100,,
0,LOM,Casamino Acids,4,B,E-37,2400,6100,,
0,LOM,Casamino Acids,4,B,ISM,300,6100,,
0,LOM,Casamino Acids,4,B,NAS-14.1,2700,6100,,
0,LOM,Casamino Acids,4,B,SE45,100,6100,,
0,LOM,Casamino Acids,4,B,Y4I,500,6100,,
0,LOM,Casamino Acids,4,C,EE-36,0,6900,,
0,LOM,Casamino Acids,4,C,E-37,2100,6900,,
0,LOM,Casamino Acids,4,C,ISM,300,6900,,
0,LOM,Casamino Acids,4,C,NAS-14.1,3300,6900,,
0,LOM,Casamino Acids,4,C,SE45,100,6900,,
0,LOM,Casamino Acids,4,C,Y4I,1100,6900,,
0,LOM,Casamino Acids,4,D,EE-36,0,5300,,
0,LOM,Casamino Acids,4,D,E-37,1700,5300,,
0,LOM,Casamino Acids,4,D,ISM,300,5300,,
0,LOM,Casamino Acids,4,D,NAS-14.1,2700,5300,,
0,LOM,Casamino Acids,4,D,SE45,100,5300,,
0,LOM,Casamino Acids,4,D,Y4I,500,5300,,
0,PRI,Casamino Acids,4,A,EE-36,0,6500,,
0,PRI,Casamino Acids,4,A,E-37,3100,6500,,
0,PRI,Casamino Acids,4,A,ISM,300,6500,,
0,PRI,Casamino Acids,4,A,NAS-14.1,2000,6500,,
0,PRI,Casamino Acids,4,A,SE45,300,6500,,
0,PRI,Casamino Acids,4,A,Y4I,800,6500,,
0,PRI,Casamino Acids,4,B,EE-36,200,7500,,
0,PRI,Casamino Acids,4,B,E-37,2600,7500,,
0,PRI,Casamino Acids,4,B,ISM,300,7500,,
0,PRI,Casamino Acids,4,B,NAS-14.1,3200,7500,,
0,PRI,Casamino Acids,4,B,SE45,100,7500,,
0,PRI,Casamino Acids,4,B,Y4I,1100,7500,,
0,PRI,Casamino Acids,4,C,EE-36,0,6900,,
0,PRI,Casamino Acids,4,C,E-37,2600,6900,,
0,PRI,Casamino Acids,4,C,ISM,300,6900,,
0,PRI,Casamino Acids,4,C,NAS-14.1,3000,6900,,
0,PRI,Casamino Acids,4,C,SE45,300,6900,,
0,PRI,Casamino Acids,4,C,Y4I,700,6900,,
0,PRI,Casamino Acids,4,D,EE-36,0,6700,,
0,PRI,Casamino Acids,4,D,E-37,1500,6700,,
0,PRI,Casamino Acids,4,D,ISM,100,6700,,
0,PRI,Casamino Acids,4,D,NAS-14.1,4300,6700,,
0,PRI,Casamino Acids,4,D,SE45,300,6700,,
0,PRI,Casamino Acids,4,D,Y4I,500,6700,,
0,PRI,Casamino Acids,4,E,EE-36,0,5900,,
0,PRI,Casamino Acids,4,E,E-37,2000,5900,,
0,PRI,Casamino Acids,4,E,ISM,300,5900,,
0,PRI,Casamino Acids,4,E,NAS-14.1,2500,5900,,
0,PRI,Casamino Acids,4,E,SE45,200,5900,,
0,PRI,Casamino Acids,4,E,Y4I,900,5900,,
0,ABM,Casamino Acids,4,B,EE-36,0,6700,,
0,ABM,Casamino Acids,4,B,E-37,2100,6700,,
0,ABM,Casamino Acids,4,B,ISM,300,6700,,
0,ABM,Casamino Acids,4,B,NAS-14.1,3800,6700,,
0,ABM,Casamino Acids,4,B,SE45,0,6700,,
0,ABM,Casamino Acids,4,B,Y4I,500,6700,,
0,ABM,Casamino Acids,4,C,EE-36,100,7700,,
0,ABM,Casamino Acids,4,C,E-37,2200,7700,,
0,ABM,Casamino Acids,4,C,ISM,200,7700,,
0,ABM,Casamino Acids,4,C,NAS-14.1,4500,7700,,
0,ABM,Casamino Acids,4,C,SE45,300,7700,,
0,ABM,Casamino Acids,4,C,Y4I,400,7700,,
0,ABM,Casamino Acids,4,D,EE-36,0,7200,,
0,ABM,Casamino Acids,4,D,E-37,2200,7200,,
0,ABM,Casamino Acids,4,D,ISM,200,7200,,
0,ABM,Casamino Acids,4,D,NAS-14.1,3900,7200,,
0,ABM,Casamino Acids,4,D,SE45,100,7200,,
0,ABM,Casamino Acids,4,D,Y4I,800,7200,,
0,ABM,Casamino Acids,4,E,EE-36,100,7700,,
0,ABM,Casamino Acids,4,E,E-37,2300,7700,,
0,ABM,Casamino Acids,4,E,ISM,300,7700,,
0,ABM,Casamino Acids,4,E,NAS-14.1,3700,7700,,
0,ABM,Casamino Acids,4,E,SE45,400,7700,,
0,ABM,Casamino Acids,4,E,Y4I,900,7700,,
0,NOM,Casamino Acids,4,A,EE-36,0,8800,,
0,NOM,Casamino Acids,4,A,E-37,3800,8800,,
0,NOM,Casamino Acids,4,A,ISM,200,8800,,
0,NOM,Casamino Acids,4,A,NAS-14.1,3400,8800,,
0,NOM,Casamino Acids,4,A,SE45,400,8800,,
0,NOM,Casamino Acids,4,A,Y4I,1000,8800,,
0,NOM,Casamino Acids,4,B,EE-36,100,7700,,
0,NOM,Casamino Acids,4,B,E-37,3200,7700,,
0,NOM,Casamino Acids,4,B,ISM,300,7700,,
0,NOM,Casamino Acids,4,B,NAS-14.1,3100,7700,,
0,NOM,Casamino Acids,4,B,SE45,300,7700,,
0,NOM,Casamino Acids,4,B,Y4I,700,7700,,
0,NOM,Casamino Acids,4,C,EE-36,200,8100,,
0,NOM,Casamino Acids,4,C,E-37,2800,8100,,
0,NOM,Casamino Acids,4,C,ISM,600,8100,,
0,NOM,Casamino Acids,4,C,NAS-14.1,3200,8100,,
0,NOM,Casamino Acids,4,C,SE45,500,8100,,
0,NOM,Casamino Acids,4,C,Y4I,800,8100,,
0,NOM,Casamino Acids,4,D,EE-36,0,8700,,
0,NOM,Casamino Acids,4,D,E-37,3000,8700,,
0,NOM,Casamino Acids,4,D,ISM,1100,8700,,
0,NOM,Casamino Acids,4,D,NAS-14.1,3700,8700,,
0,NOM,Casamino Acids,4,D,SE45,300,8700,,
0,NOM,Casamino Acids,4,D,Y4I,600,8700,,
0,LOM,Casamino Acids,40,A,EE-36,100,9300,,
0,LOM,Casamino Acids,40,A,E-37,2600,9300,,
0,LOM,Casamino Acids,40,A,ISM,300,9300,,
0,LOM,Casamino Acids,40,A,NAS-14.1,3500,9300,,
0,LOM,Casamino Acids,40,A,SE45,1900,9300,,
0,LOM,Casamino Acids,40,A,Y4I,900,9300,,
0,LOM,Casamino Acids,40,B,EE-36,0,7900,,
0,LOM,Casamino Acids,40,B,E-37,2500,7900,,
0,LOM,Casamino Acids,40,B,ISM,0,7900,,
0,LOM,Casamino Acids,40,B,NAS-14.1,4300,7900,,
0,LOM,Casamino Acids,40,B,SE45,200,7900,,
0,LOM,Casamino Acids,40,B,Y4I,900,7900,,
0,LOM,Casamino Acids,40,C,EE-36,100,8100,,
0,LOM,Casamino Acids,40,C,E-37,1600,8100,,
0,LOM,Casamino Acids,40,C,ISM,300,8100,,
0,LOM,Casamino Acids,40,C,NAS-14.1,4300,8100,,
0,LOM,Casamino Acids,40,C,SE45,700,8100,,
0,LOM,Casamino Acids,40,C,Y4I,1100,8100,,
0,LOM,Casamino Acids,40,D,EE-36,200,7700,,
0,LOM,Casamino Acids,40,D,E-37,2200,7700,,
0,LOM,Casamino Acids,40,D,ISM,0,7700,,
0,LOM,Casamino Acids,40,D,NAS-14.1,4100,7700,,
0,LOM,Casamino Acids,40,D,SE45,200,7700,,
0,LOM,Casamino Acids,40,D,Y4I,1000,7700,,
0,LOM,Casamino Acids,40,E,EE-36,0,7500,,
0,LOM,Casamino Acids,40,E,E-37,2900,7500,,
0,LOM,Casamino Acids,40,E,ISM,100,7500,,
0,LOM,Casamino Acids,40,E,NAS-14.1,3000,7500,,
0,LOM,Casamino Acids,40,E,SE45,100,7500,,
0,LOM,Casamino Acids,40,E,Y4I,1400,7500,,
0,PRI,Casamino Acids,40,A,EE-36,0,5300,,
0,PRI,Casamino Acids,40,A,E-37,1700,5300,,
0,PRI,Casamino Acids,40,A,ISM,100,5300,,
0,PRI,Casamino Acids,40,A,NAS-14.1,2500,5300,,
0,PRI,Casamino Acids,40,A,SE45,100,5300,,
0,PRI,Casamino Acids,40,A,Y4I,900,5300,,
0,PRI,Casamino Acids,40,B,EE-36,200,9800,,
0,PRI,Casamino Acids,40,B,E-37,4200,9800,,
0,PRI,Casamino Acids,40,B,ISM,300,9800,,
0,PRI,Casamino Acids,40,B,NAS-14.1,3700,9800,,
0,PRI,Casamino Acids,40,B,SE45,200,9800,,
0,PRI,Casamino Acids,40,B,Y4I,1200,9800,,
0,PRI,Casamino Acids,40,C,EE-36,100,9500,,
0,PRI,Casamino Acids,40,C,E-37,2400,9500,,
0,PRI,Casamino Acids,40,C,ISM,100,9500,,
0,PRI,Casamino Acids,40,C,NAS-14.1,5300,9500,,
0,PRI,Casamino Acids,40,C,SE45,500,9500,,
0,PRI,Casamino Acids,40,C,Y4I,1100,9500,,
0,PRI,Casamino Acids,40,D,EE-36,200,7200,,
0,PRI,Casamino Acids,40,D,E-37,2600,7200,,
0,PRI,Casamino Acids,40,D,ISM,200,7200,,
0,PRI,Casamino Acids,40,D,NAS-14.1,2900,7200,,
0,PRI,Casamino Acids,40,D,SE45,100,7200,,
0,PRI,Casamino Acids,40,D,Y4I,1200,7200,,
0,PRI,Casamino Acids,40,E,EE-36,100,7600,,
0,PRI,Casamino Acids,40,E,E-37,2800,7600,,
0,PRI,Casamino Acids,40,E,ISM,0,7600,,
0,PRI,Casamino Acids,40,E,NAS-14.1,3700,7600,,
0,PRI,Casamino Acids,40,E,SE45,200,7600,,
0,PRI,Casamino Acids,40,E,Y4I,800,7600,,
0,ABM,Casamino Acids,40,B,EE-36,0,6700,,
0,ABM,Casamino Acids,40,B,E-37,2100,6700,,
0,ABM,Casamino Acids,40,B,ISM,300,6700,,
0,ABM,Casamino Acids,40,B,NAS-14.1,3800,6700,,
0,ABM,Casamino Acids,40,B,SE45,0,6700,,
0,ABM,Casamino Acids,40,B,Y4I,500,6700,,
0,ABM,Casamino Acids,40,C,EE-36,100,7700,,
0,ABM,Casamino Acids,40,C,E-37,2200,7700,,
0,ABM,Casamino Acids,40,C,ISM,200,7700,,
0,ABM,Casamino Acids,40,C,NAS-14.1,4500,7700,,
0,ABM,Casamino Acids,40,C,SE45,300,7700,,
0,ABM,Casamino Acids,40,C,Y4I,400,7700,,
0,ABM,Casamino Acids,40,D,EE-36,0,7200,,
0,ABM,Casamino Acids,40,D,E-37,2200,7200,,
0,ABM,Casamino Acids,40,D,ISM,200,7200,,
0,ABM,Casamino Acids,40,D,NAS-14.1,3900,7200,,
0,ABM,Casamino Acids,40,D,SE45,100,7200,,
0,ABM,Casamino Acids,40,D,Y4I,800,7200,,
0,ABM,Casamino Acids,40,E,EE-36,100,7700,,
0,ABM,Casamino Acids,40,E,E-37,2300,7700,,
0,ABM,Casamino Acids,40,E,ISM,300,7700,,
0,ABM,Casamino Acids,40,E,NAS-14.1,3700,7700,,
0,ABM,Casamino Acids,40,E,SE45,400,7700,,
0,ABM,Casamino Acids,40,E,Y4I,900,7700,,
0,NOM,Casamino Acids,40,A,EE-36,0,8800,,
0,NOM,Casamino Acids,40,A,E-37,3800,8800,,
0,NOM,Casamino Acids,40,A,ISM,200,8800,,
0,NOM,Casamino Acids,40,A,NAS-14.1,3400,8800,,
0,NOM,Casamino Acids,40,A,SE45,400,8800,,
0,NOM,Casamino Acids,40,A,Y4I,1000,8800,,
0,NOM,Casamino Acids,40,B,EE-36,100,7700,,
0,NOM,Casamino Acids,40,B,E-37,3200,7700,,
0,NOM,Casamino Acids,40,B,ISM,300,7700,,
0,NOM,Casamino Acids,40,B,NAS-14.1,3100,7700,,
0,NOM,Casamino Acids,40,B,SE45,300,7700,,
0,NOM,Casamino Acids,40,B,Y4I,700,7700,,
0,NOM,Casamino Acids,40,C,EE-36,200,8100,,
0,NOM,Casamino Acids,40,C,E-37,2800,8100,,
0,NOM,Casamino Acids,40,C,ISM,600,8100,,
0,NOM,Casamino Acids,40,C,NAS-14.1,3200,8100,,
0,NOM,Casamino Acids,40,C,SE45,500,8100,,
0,NOM,Casamino Acids,40,C,Y4I,800,8100,,
0,NOM,Casamino Acids,40,D,EE-36,0,8700,,
0,NOM,Casamino Acids,40,D,E-37,3000,8700,,
0,NOM,Casamino Acids,40,D,ISM,1100,8700,,
0,NOM,Casamino Acids,40,D,NAS-14.1,3700,8700,,
0,NOM,Casamino Acids,40,D,SE45,300,8700,,
0,NOM,Casamino Acids,40,D,Y4I,600,8700,,
0,LOM,Casamino Acids,400,A,EE-36,100,8800,,
0,LOM,Casamino Acids,400,A,E-37,2600,8800,,
0,LOM,Casamino Acids,400,A,ISM,200,8800,,
0,LOM,Casamino Acids,400,A,NAS-14.1,4700,8800,,
0,LOM,Casamino Acids,400,A,SE45,300,8800,,
0,LOM,Casamino Acids,400,A,Y4I,900,8800,,
0,LOM,Casamino Acids,400,B,EE-36,100,10300,,
0,LOM,Casamino Acids,400,B,E-37,1100,10300,,
0,LOM,Casamino Acids,400,B,ISM,5600,10300,,
0,LOM,Casamino Acids,400,B,NAS-14.1,2900,10300,,
0,LOM,Casamino Acids,400,B,SE45,200,10300,,
0,LOM,Casamino Acids,400,B,Y4I,400,10300,,
0,LOM,Casamino Acids,400,C,EE-36,0,10700,,
0,LOM,Casamino Acids,400,C,E-37,4900,10700,,
0,LOM,Casamino Acids,400,C,ISM,0,10700,,
0,LOM,Casamino Acids,400,C,NAS-14.1,2600,10700,,
0,LOM,Casamino Acids,400,C,SE45,900,10700,,
0,LOM,Casamino Acids,400,C,Y4I,2300,10700,,
0,LOM,Casamino Acids,400,D,EE-36,0,5600,,
0,LOM,Casamino Acids,400,D,E-37,1400,5600,,
0,LOM,Casamino Acids,400,D,ISM,100,5600,,
0,LOM,Casamino Acids,400,D,NAS-14.1,3100,5600,,
0,LOM,Casamino Acids,400,D,SE45,0,5600,,
0,LOM,Casamino Acids,400,D,Y4I,1000,5600,,
0,LOM,Casamino Acids,400,E,EE-36,100,6300,,
0,LOM,Casamino Acids,400,E,E-37,2900,6300,,
0,LOM,Casamino Acids,400,E,ISM,100,6300,,
0,LOM,Casamino Acids,400,E,NAS-14.1,2200,6300,,
0,LOM,Casamino Acids,400,E,SE45,400,6300,,
0,LOM,Casamino Acids,400,E,Y4I,600,6300,,
0,PRI,Casamino Acids,400,A,EE-36,0,4000,,
0,PRI,Casamino Acids,400,A,E-37,900,4000,,
0,PRI,Casamino Acids,400,A,ISM,100,4000,,
0,PRI,Casamino Acids,400,A,NAS-14.1,2300,4000,,
0,PRI,Casamino Acids,400,A,SE45,100,4000,,
0,PRI,Casamino Acids,400,A,Y4I,600,4000,,
0,PRI,Casamino Acids,400,B,EE-36,0,6100,,
0,PRI,Casamino Acids,400,B,E-37,1600,6100,,
0,PRI,Casamino Acids,400,B,ISM,300,6100,,
0,PRI,Casamino Acids,400,B,NAS-14.1,3100,6100,,
0,PRI,Casamino Acids,400,B,SE45,200,6100,,
0,PRI,Casamino Acids,400,B,Y4I,900,6100,,
0,PRI,Casamino Acids,400,C,EE-36,200,8100,,
0,PRI,Casamino Acids,400,C,E-37,3900,8100,,
0,PRI,Casamino Acids,400,C,ISM,100,8100,,
0,PRI,Casamino Acids,400,C,NAS-14.1,2700,8100,,
0,PRI,Casamino Acids,400,C,SE45,300,8100,,
0,PRI,Casamino Acids,400,C,Y4I,900,8100,,
0,PRI,Casamino Acids,400,D,EE-36,100,5200,,
0,PRI,Casamino Acids,400,D,E-37,1700,5200,,
0,PRI,Casamino Acids,400,D,ISM,400,5200,,
0,PRI,Casamino Acids,400,D,NAS-14.1,2000,5200,,
0,PRI,Casamino Acids,400,D,SE45,100,5200,,
0,PRI,Casamino Acids,400,D,Y4I,900,5200,,
0,PRI,Casamino Acids,400,E,EE-36,100,8000,,
0,PRI,Casamino Acids,400,E,E-37,2600,8000,,
0,PRI,Casamino Acids,400,E,ISM,400,8000,,
0,PRI,Casamino Acids,400,E,NAS-14.1,3200,8000,,
0,PRI,Casamino Acids,400,E,SE45,300,8000,,
0,PRI,Casamino Acids,400,E,Y4I,1400,8000,,
0,ABM,Casamino Acids,400,B,EE-36,0,6700,,
0,ABM,Casamino Acids,400,B,E-37,2100,6700,,
0,ABM,Casamino Acids,400,B,ISM,300,6700,,
0,ABM,Casamino Acids,400,B,NAS-14.1,3800,6700,,
0,ABM,Casamino Acids,400,B,SE45,0,6700,,
0,ABM,Casamino Acids,400,B,Y4I,500,6700,,
0,ABM,Casamino Acids,400,C,EE-36,100,7700,,
0,ABM,Casamino Acids,400,C,E-37,2200,7700,,
0,ABM,Casamino Acids,400,C,ISM,200,7700,,
0,ABM,Casamino Acids,400,C,NAS-14.1,4500,7700,,
0,ABM,Casamino Acids,400,C,SE45,300,7700,,
0,ABM,Casamino Acids,400,C,Y4I,400,7700,,
0,ABM,Casamino Acids,400,D,EE-36,0,7200,,
0,ABM,Casamino Acids,400,D,E-37,2200,7200,,
0,ABM,Casamino Acids,400,D,ISM,200,7200,,
0,ABM,Casamino Acids,400,D,NAS-14.1,3900,7200,,
0,ABM,Casamino Acids,400,D,SE45,100,7200,,
0,ABM,Casamino Acids,400,D,Y4I,800,7200,,
0,ABM,Casamino Acids,400,E,EE-36,100,7700,,
0,ABM,Casamino Acids,400,E,E-37,2300,7700,,
0,ABM,Casamino Acids,400,E,ISM,300,7700,,
0,ABM,Casamino Acids,400,E,NAS-14.1,3700,7700,,
0,ABM,Casamino Acids,400,E,SE45,400,7700,,
0,ABM,Casamino Acids,400,E,Y4I,900,7700,,
0,NOM,Casamino Acids,400,A,EE-36,0,8800,,
0,NOM,Casamino Acids,400,A,E-37,3800,8800,,
0,NOM,Casamino Acids,400,A,ISM,200,8800,,
0,NOM,Casamino Acids,400,A,NAS-14.1,3400,8800,,
0,NOM,Casamino Acids,400,A,SE45,400,8800,,
0,NOM,Casamino Acids,400,A,Y4I,1000,8800,,
0,NOM,Casamino Acids,400,B,EE-36,100,7700,,
0,NOM,Casamino Acids,400,B,E-37,3200,7700,,
0,NOM,Casamino Acids,400,B,ISM,300,7700,,
0,NOM,Casamino Acids,400,B,NAS-14.1,3100,7700,,
0,NOM,Casamino Acids,400,B,SE45,300,7700,,
0,NOM,Casamino Acids,400,B,Y4I,700,7700,,
0,NOM,Casamino Acids,400,C,EE-36,200,8100,,
0,NOM,Casamino Acids,400,C,E-37,2800,8100,,
0,NOM,Casamino Acids,400,C,ISM,600,8100,,
0,NOM,Casamino Acids,400,C,NAS-14.1,3200,8100,,
0,NOM,Casamino Acids,400,C,SE45,500,8100,,
0,NOM,Casamino Acids,400,C,Y4I,800,8100,,
0,NOM,Casamino Acids,400,D,EE-36,0,8700,,
0,NOM,Casamino Acids,400,D,E-37,3000,8700,,
0,NOM,Casamino Acids,400,D,ISM,1100,8700,,
0,NOM,Casamino Acids,400,D,NAS-14.1,3700,8700,,
0,NOM,Casamino Acids,400,D,SE45,300,8700,,
0,NOM,Casamino Acids,400,D,Y4I,600,8700,,
0,LOM,Tryptone,4,A,EE-36,200,10000,,
0,LOM,Tryptone,4,A,E-37,3800,10000,,
0,LOM,Tryptone,4,A,ISM,200,10000,,
0,LOM,Tryptone,4,A,NAS-14.1,4000,10000,,
0,LOM,Tryptone,4,A,SE45,200,10000,,
0,LOM,Tryptone,4,A,Y4I,1600,10000,,
0,LOM,Tryptone,4,B,EE-36,0,7400,,
0,LOM,Tryptone,4,B,E-37,2400,7400,,
0,LOM,Tryptone,4,B,ISM,200,7400,,
0,LOM,Tryptone,4,B,NAS-14.1,3900,7400,,
0,LOM,Tryptone,4,B,SE45,400,7400,,
